product_id,product_name,brand,category,material,color,size_available,gender,season,price_usd,description,care_instructions
P0899,LotusFashion Beige Sweater,LotusFashion,Sweater,Denim,Beige,"M, XS, XL",Women,Spring,105.86,"Comfortable sweater designed by LotusFashion, featuring soft denim fabric and a relaxed fit.","Wash inside out with similar colors, avoid high heat."
P0900,UrbanLeaf Green Shirt,UrbanLeaf,Shirt,Linen,Green,"XS, M, S, L",Unisex,Autumn,97.82,This green shirt from UrbanLeaf is made of linen and designed for everyday comfort.,"Hand wash recommended, air dry."
P0901,UrbanLeaf Beige Dress,UrbanLeaf,Dress,Polyester,Beige,"XS, S, L, XL",Women,Spring,106.52,"Comfortable dress designed by UrbanLeaf, featuring soft polyester fabric and a relaxed fit.","Machine wash cold, quick dry, no ironing needed."
P0902,NorthWind Gray Dress,NorthWind,Dress,Wool,Gray,"M, XL, XS, L",Men,Winter,27.85,This gray dress from NorthWind is made of wool and designed for everyday comfort.,Hand wash cold or dry clean only.
P0903,LotusFashion Brown Dress,LotusFashion,Dress,Polyester,Brown,"XS, S, L",Men,Summer,94.96,Modern dress suitable for casual outings. Made with durable polyester material.,"Machine wash cold, quick dry, no ironing needed."
P0904,VietWear Blue Sweater,VietWear,Sweater,Cotton Blend,Blue,"L, XS, XL, S",Men,Summer,117.11,"A stylish sweater crafted with cotton blend fabric, offering breathable and lightweight wear.","Machine wash cold, tumble dry low."
P0905,NorthWind Gray T-shirt,NorthWind,T-shirt,Wool,Gray,"XL, M, L, XS",Unisex,Spring,98.58,"A stylish t-shirt crafted with wool fabric, offering breathable and lightweight wear.",Hand wash cold or dry clean only.
P0906,VietWear Black Shorts,VietWear,Shorts,Wool,Black,"M, XL, S",Unisex,Autumn,30.97,Modern shorts suitable for casual outings. Made with durable wool material.,Hand wash cold or dry clean only.
P0907,MekongBasics Red Shirt,MekongBasics,Shirt,Polyester,Red,"L, M, XS, XL, S",Women,Summer,37.48,Modern shirt suitable for casual outings. Made with durable polyester material.,"Machine wash cold, quick dry, no ironing needed."
P0908,SaigonStyle White Dress,SaigonStyle,Dress,Cotton Blend,White,"M, S, L, XL, XS",Men,Summer,97.59,This white dress from SaigonStyle is made of cotton blend and designed for everyday comfort.,"Machine wash cold, tumble dry low."
P0909,SaigonStyle Black Jeans,SaigonStyle,Jeans,Linen,Black,"XL, M, L, XS, S",Women,Summer,92.06,Modern jeans suitable for casual outings. Made with durable linen material.,"Hand wash recommended, air dry."
P0910,LotusFashion White Jeans,LotusFashion,Jeans,Cotton Blend,White,"XS, XL, S, M",Unisex,All-season,17.02,"Comfortable jeans designed by LotusFashion, featuring soft cotton blend fabric and a relaxed fit.","Machine wash cold, tumble dry low."
P0911,SaigonStyle Brown Shorts,SaigonStyle,Shorts,Denim,Brown,"XS, M, S, L",Men,Autumn,96.94,This brown shorts from SaigonStyle is made of denim and designed for everyday comfort.,"Wash inside out with similar colors, avoid high heat."
P0912,MekongBasics Beige Hoodie,MekongBasics,Hoodie,Linen,Beige,"S, XS, L, M, XL",Women,Autumn,37.22,This beige hoodie from MekongBasics is made of linen and designed for everyday comfort.,"Hand wash recommended, air dry."
P0913,SaigonStyle Blue Shirt,SaigonStyle,Shirt,Cotton,Blue,"XS, M, S",Unisex,Autumn,53.19,"A stylish shirt crafted with cotton fabric, offering breathable and lightweight wear.","Machine wash cold, do not bleach, tumble dry low."
P0914,NorthWind White Sweater,NorthWind,Sweater,Cotton Blend,White,"M, XS, XL",Men,Winter,71.12,This white sweater from NorthWind is made of cotton blend and designed for everyday comfort.,"Machine wash cold, tumble dry low."
P0915,LotusFashion White Hoodie,LotusFashion,Hoodie,Cotton Blend,White,"XS, M, S, XL",Women,Spring,40.1,Modern hoodie suitable for casual outings. Made with durable cotton blend material.,"Machine wash cold, tumble dry low."
P0916,SaigonStyle White Jacket,SaigonStyle,Jacket,Cotton,White,"XS, S, L, XL",Unisex,Summer,31.3,"Comfortable jacket designed by SaigonStyle, featuring soft cotton fabric and a relaxed fit.","Machine wash cold, do not bleach, tumble dry low."
P0917,LotusFashion Blue Jeans,LotusFashion,Jeans,Wool,Blue,"M, XL, L",Men,Summer,24.25,"A stylish jeans crafted with wool fabric, offering breathable and lightweight wear.",Hand wash cold or dry clean only.
P0918,MekongBasics Gray Hoodie,MekongBasics,Hoodie,Cotton,Gray,"S, XS, L, XL, M",Women,Winter,45.63,"Comfortable hoodie designed by MekongBasics, featuring soft cotton fabric and a relaxed fit.","Machine wash cold, do not bleach, tumble dry low."
P0919,SaigonStyle Black Shirt,SaigonStyle,Shirt,Cotton Blend,Black,"S, XS, M",Unisex,Spring,25.26,Modern shirt suitable for casual outings. Made with durable cotton blend material.,"Machine wash cold, tumble dry low."
P0920,UrbanLeaf Beige Jacket,UrbanLeaf,Jacket,Polyester,Beige,"L, S, XS, M",Women,Autumn,44.49,Modern jacket suitable for casual outings. Made with durable polyester material.,"Machine wash cold, quick dry, no ironing needed."
P0921,VietWear Brown Dress,VietWear,Dress,Denim,Brown,"M, S, XL, XS, L",Women,All-season,83.2,Modern dress suitable for casual outings. Made with durable denim material.,"Wash inside out with similar colors, avoid high heat."
P0922,UrbanLeaf Black Hoodie,UrbanLeaf,Hoodie,Cotton Blend,Black,"M, XS, L, XL, S",Unisex,All-season,52.55,"A stylish hoodie crafted with cotton blend fabric, offering breathable and lightweight wear.","Machine wash cold, tumble dry low."
P0923,NorthWind Blue Hoodie,NorthWind,Hoodie,Cotton Blend,Blue,"XS, M, XL",Men,Autumn,84.4,Modern hoodie suitable for casual outings. Made with durable cotton blend material.,"Machine wash cold, tumble dry low."
P0924,UrbanLeaf Beige Jacket,UrbanLeaf,Jacket,Cotton Blend,Beige,"XS, S, M, XL",Women,Autumn,70.05,Modern jacket suitable for casual outings. Made with durable cotton blend material.,"Machine wash cold, tumble dry low."
P0925,UrbanLeaf Beige Sweater,UrbanLeaf,Sweater,Cotton Blend,Beige,"S, L, XL",Men,All-season,90.14,This beige sweater from UrbanLeaf is made of cotton blend and designed for everyday comfort.,"Machine wash cold, tumble dry low."
P0926,VietWear Gray Dress,VietWear,Dress,Wool,Gray,"M, S, XS, L",Men,Summer,97.26,This gray dress from VietWear is made of wool and designed for everyday comfort.,Hand wash cold or dry clean only.
P0927,LotusFashion Red Shorts,LotusFashion,Shorts,Linen,Red,"M, L, XL, XS, S",Women,Autumn,15.09,Modern shorts suitable for casual outings. Made with durable linen material.,"Hand wash recommended, air dry."
P0928,MekongBasics Beige Jeans,MekongBasics,Jeans,Cotton,Beige,"L, S, XL, M, XS",Unisex,Summer,103.34,Modern jeans suitable for casual outings. Made with durable cotton material.,"Machine wash cold, do not bleach, tumble dry low."
P0929,LotusFashion Gray Skirt,LotusFashion,Skirt,Polyester,Gray,"L, M, XL, XS",Unisex,Autumn,46.89,"A stylish skirt crafted with polyester fabric, offering breathable and lightweight wear.","Machine wash cold, quick dry, no ironing needed."
P0930,SaigonStyle White Sweater,SaigonStyle,Sweater,Linen,White,"M, XL, S, XS",Women,Spring,108.78,This white sweater from SaigonStyle is made of linen and designed for everyday comfort.,"Hand wash recommended, air dry."
P0931,VietWear White Sweater,VietWear,Sweater,Cotton Blend,White,"M, XL, XS, L, S",Men,Summer,80.91,"A stylish sweater crafted with cotton blend fabric, offering breathable and lightweight wear.","Machine wash cold, tumble dry low."
P0932,UrbanLeaf Gray T-shirt,UrbanLeaf,T-shirt,Denim,Gray,"S, M, L, XS, XL",Unisex,Summer,21.74,"Comfortable t-shirt designed by UrbanLeaf, featuring soft denim fabric and a relaxed fit.","Wash inside out with similar colors, avoid high heat."
P0933,VietWear Beige Shorts,VietWear,Shorts,Cotton,Beige,"L, XL, S, XS, M",Women,Autumn,15.7,This beige shorts from VietWear is made of cotton and designed for everyday comfort.,"Machine wash cold, do not bleach, tumble dry low."
P0934,VietWear Beige Jacket,VietWear,Jacket,Polyester,Beige,"M, XL, L",Women,Spring,119.29,Modern jacket suitable for casual outings. Made with durable polyester material.,"Machine wash cold, quick dry, no ironing needed."
P0935,MekongBasics Black Sweater,MekongBasics,Sweater,Denim,Black,"M, XL, XS, S",Women,Spring,60.48,Modern sweater suitable for casual outings. Made with durable denim material.,"Wash inside out with similar colors, avoid high heat."
P0936,VietWear White Dress,VietWear,Dress,Wool,White,"XL, XS, L",Men,Winter,34.43,This white dress from VietWear is made of wool and designed for everyday comfort.,Hand wash cold or dry clean only.
P0937,UrbanLeaf Black T-shirt,UrbanLeaf,T-shirt,Wool,Black,"XS, XL, L, S, M",Women,Spring,45.71,"A stylish t-shirt crafted with wool fabric, offering breathable and lightweight wear.",Hand wash cold or dry clean only.
P0938,UrbanLeaf Black Sweater,UrbanLeaf,Sweater,Wool,Black,"M, S, XL, L",Unisex,Summer,18.28,"A stylish sweater crafted with wool fabric, offering breathable and lightweight wear.",Hand wash cold or dry clean only.
P0939,VietWear Beige Jeans,VietWear,Jeans,Cotton,Beige,"XS, S, M, XL, L",Men,Autumn,22.43,This beige jeans from VietWear is made of cotton and designed for everyday comfort.,"Machine wash cold, do not bleach, tumble dry low."
P0940,MekongBasics Green Shorts,MekongBasics,Shorts,Cotton Blend,Green,"L, M, XS, XL",Men,Spring,105.41,Modern shorts suitable for casual outings. Made with durable cotton blend material.,"Machine wash cold, tumble dry low."
P0941,LotusFashion White Hoodie,LotusFashion,Hoodie,Wool,White,"XS, S, M",Men,Winter,15.11,"Comfortable hoodie designed by LotusFashion, featuring soft wool fabric and a relaxed fit.",Hand wash cold or dry clean only.
P0942,SaigonStyle Green Jeans,SaigonStyle,Jeans,Cotton Blend,Green,"M, XL, S",Men,Summer,84.82,Modern jeans suitable for casual outings. Made with durable cotton blend material.,"Machine wash cold, tumble dry low."
P0943,LotusFashion Beige Hoodie,LotusFashion,Hoodie,Cotton,Beige,"L, M, XS",Unisex,Summer,95.86,"A stylish hoodie crafted with cotton fabric, offering breathable and lightweight wear.","Machine wash cold, do not bleach, tumble dry low."
P0944,MekongBasics Gray T-shirt,MekongBasics,T-shirt,Wool,Gray,"S, L, XL, XS",Men,All-season,47.89,Modern t-shirt suitable for casual outings. Made with durable wool material.,Hand wash cold or dry clean only.
P0945,UrbanLeaf Black Shorts,UrbanLeaf,Shorts,Cotton,Black,"S, L, XS",Men,Spring,52.29,"Comfortable shorts designed by UrbanLeaf, featuring soft cotton fabric and a relaxed fit.","Machine wash cold, do not bleach, tumble dry low."
P0946,VietWear White Skirt,VietWear,Skirt,Cotton,White,"S, XL, M",Women,Winter,98.3,Modern skirt suitable for casual outings. Made with durable cotton material.,"Machine wash cold, do not bleach, tumble dry low."
P0947,MekongBasics Black Dress,MekongBasics,Dress,Linen,Black,"XS, M, S, L, XL",Women,All-season,45.88,This black dress from MekongBasics is made of linen and designed for everyday comfort.,"Hand wash recommended, air dry."
P0948,MekongBasics Green Shirt,MekongBasics,Shirt,Wool,Green,"XL, L, M, XS, S",Men,Autumn,84.2,"Comfortable shirt designed by MekongBasics, featuring soft wool fabric and a relaxed fit.",Hand wash cold or dry clean only.
P0949,NorthWind White Hoodie,NorthWind,Hoodie,Denim,White,"XL, L, M, XS, S",Women,Spring,104.72,Modern hoodie suitable for casual outings. Made with durable denim material.,"Wash inside out with similar colors, avoid high heat."
P0950,UrbanLeaf Red Sweater,UrbanLeaf,Sweater,Wool,Red,"M, XL, L, XS",Women,All-season,12.44,This red sweater from UrbanLeaf is made of wool and designed for everyday comfort.,Hand wash cold or dry clean only.
P0951,UrbanLeaf Red Skirt,UrbanLeaf,Skirt,Cotton,Red,"L, XS, M, XL",Women,Summer,23.88,Modern skirt suitable for casual outings. Made with durable cotton material.,"Machine wash cold, do not bleach, tumble dry low."
P0952,MekongBasics Black T-shirt,MekongBasics,T-shirt,Denim,Black,"S, XS, XL, M, L",Unisex,Winter,87.25,"A stylish t-shirt crafted with denim fabric, offering breathable and lightweight wear.","Wash inside out with similar colors, avoid high heat."
P0953,SaigonStyle Red Dress,SaigonStyle,Dress,Cotton,Red,"XL, L, S",Women,Spring,109.88,"A stylish dress crafted with cotton fabric, offering breathable and lightweight wear.","Machine wash cold, do not bleach, tumble dry low."
P0954,MekongBasics Green Skirt,MekongBasics,Skirt,Linen,Green,"L, S, XL",Men,Winter,76.68,"Comfortable skirt designed by MekongBasics, featuring soft linen fabric and a relaxed fit.","Hand wash recommended, air dry."
P0955,VietWear Black Skirt,VietWear,Skirt,Polyester,Black,"XL, S, M",Men,All-season,83.14,"Comfortable skirt designed by VietWear, featuring soft polyester fabric and a relaxed fit.","Machine wash cold, quick dry, no ironing needed."
P0956,NorthWind Black Jeans,NorthWind,Jeans,Cotton,Black,"XS, L, S, XL",Unisex,Spring,47.99,"A stylish jeans crafted with cotton fabric, offering breathable and lightweight wear.","Machine wash cold, do not bleach, tumble dry low."
P0957,MekongBasics Blue Dress,MekongBasics,Dress,Denim,Blue,"XS, XL, M, L, S",Women,Spring,118.38,This blue dress from MekongBasics is made of denim and designed for everyday comfort.,"Wash inside out with similar colors, avoid high heat."
P0958,SaigonStyle Red Jeans,SaigonStyle,Jeans,Denim,Red,"M, L, S, XS, XL",Men,Spring,18.74,Modern jeans suitable for casual outings. Made with durable denim material.,"Wash inside out with similar colors, avoid high heat."
P0959,SaigonStyle Green Skirt,SaigonStyle,Skirt,Cotton Blend,Green,"S, XL, L, M",Men,Winter,15.54,Modern skirt suitable for casual outings. Made with durable cotton blend material.,"Machine wash cold, tumble dry low."
P0960,LotusFashion Blue Sweater,LotusFashion,Sweater,Linen,Blue,"XS, S, M, L, XL",Men,All-season,18.91,"A stylish sweater crafted with linen fabric, offering breathable and lightweight wear.","Hand wash recommended, air dry."
P0961,SaigonStyle Blue Skirt,SaigonStyle,Skirt,Linen,Blue,"XL, S, L, XS",Women,Spring,107.99,"Comfortable skirt designed by SaigonStyle, featuring soft linen fabric and a relaxed fit.","Hand wash recommended, air dry."
P0962,NorthWind White Hoodie,NorthWind,Hoodie,Cotton,White,"M, S, XS",Men,Autumn,53.49,"A stylish hoodie crafted with cotton fabric, offering breathable and lightweight wear.","Machine wash cold, do not bleach, tumble dry low."
P0963,SaigonStyle Blue Shorts,SaigonStyle,Shorts,Linen,Blue,"S, XS, M, XL",Women,Summer,40.41,This blue shorts from SaigonStyle is made of linen and designed for everyday comfort.,"Hand wash recommended, air dry."
P0964,LotusFashion White Jacket,LotusFashion,Jacket,Polyester,White,"L, XS, XL, S",Unisex,Spring,63.9,"Comfortable jacket designed by LotusFashion, featuring soft polyester fabric and a relaxed fit.","Machine wash cold, quick dry, no ironing needed."
P0965,UrbanLeaf Black Skirt,UrbanLeaf,Skirt,Linen,Black,"L, XL, XS, M",Unisex,Autumn,54.68,This black skirt from UrbanLeaf is made of linen and designed for everyday comfort.,"Hand wash recommended, air dry."
P0966,NorthWind Brown T-shirt,NorthWind,T-shirt,Wool,Brown,"S, L, XS, XL",Women,Winter,118.39,Modern t-shirt suitable for casual outings. Made with durable wool material.,Hand wash cold or dry clean only.
P0967,NorthWind Blue Sweater,NorthWind,Sweater,Cotton,Blue,"XS, L, XL, M",Men,Summer,66.26,"A stylish sweater crafted with cotton fabric, offering breathable and lightweight wear.","Machine wash cold, do not bleach, tumble dry low."
P0968,VietWear Red Shirt,VietWear,Shirt,Cotton,Red,"XL, S, L, M, XS",Unisex,Winter,11.12,"Comfortable shirt designed by VietWear, featuring soft cotton fabric and a relaxed fit.","Machine wash cold, do not bleach, tumble dry low."
P0969,LotusFashion White Jeans,LotusFashion,Jeans,Denim,White,"S, XL, M, XS",Women,Summer,35.21,Modern jeans suitable for casual outings. Made with durable denim material.,"Wash inside out with similar colors, avoid high heat."
P0970,UrbanLeaf White T-shirt,UrbanLeaf,T-shirt,Polyester,White,"XS, S, XL, M",Men,Autumn,80.82,"A stylish t-shirt crafted with polyester fabric, offering breathable and lightweight wear.","Machine wash cold, quick dry, no ironing needed."
P0971,NorthWind Gray Hoodie,NorthWind,Hoodie,Cotton Blend,Gray,"M, XL, XS, L",Men,Autumn,54.73,"Comfortable hoodie designed by NorthWind, featuring soft cotton blend fabric and a relaxed fit.","Machine wash cold, tumble dry low."
P0972,LotusFashion Blue Shorts,LotusFashion,Shorts,Wool,Blue,"XL, XS, S, L",Men,All-season,25.16,"Comfortable shorts designed by LotusFashion, featuring soft wool fabric and a relaxed fit.",Hand wash cold or dry clean only.
